"num","REGISTRY_ID"
201,110006418518
202,110019312670
203,110068881794
204,110072083476
205,110019065367
206,110032255397
207,110025027334
208,110003071782
209,110018752287
210,110071334143
211,110070335505
212,110046501629
213,110064487069
214,110071987162
215,110067975980
216,110071864930
217,110018795286
218,110071095605
219,110017463797
220,110066022654
221,110018803419
222,110058233326
223,110019624753
224,110070839241
225,110007432466
226,110020744907
227,110019127915
228,110071931935
229,110032058993
230,110019393226
231,110056579448
232,110068740009
233,110070590588
234,110006245367
235,110070895755
236,110039468910
237,110070534586
238,110055874914
239,110067768561
240,110070938181
241,110008229130
242,110033191481
243,110033684270
244,110071673694
245,110071164169
246,110019057358
247,110015078459
248,110068836718
249,110058858133
250,110015764396
251,110071932365
252,110070686078
253,110072103683
254,110003727815
255,110070460025
256,110070200924
257,110070324097
258,110055976573
259,110020865287
260,110070169622
261,110023010338
262,110065227409
263,110065714356
264,110070454237
265,110036398617
266,110035705252
267,110018432659
268,110005973679
269,110033393343
270,110071311720
271,110067807993
272,110071363122
273,110071930966
274,110017095579
275,110070240473
276,110065083108
277,110015507815
278,110001039117
279,110012048060
280,110045902225
281,110025012554
282,110071823598
283,110070452675
284,110065362084
285,110070095396
286,110055406699
287,110071892161
288,110037825164
289,110067697969
290,110070060296
291,110070813290
292,110033275168
293,110017115021
294,110070417891
295,110029486438
296,110045347424
297,110070074459
298,110039363505
299,110054280871
300,110031627924
301,110030622119
302,110008314369
303,110013013586
304,110072103987
305,110070578499
306,110068371586
307,110031667159
308,110055740541
309,110065144686
310,110037950232
311,110008843083
312,110063734053
313,110014082759
314,110068512050
315,110064585729
316,110045957372
317,110031366938
318,110038487768
319,110068499930
320,110070799645
321,110071355324
322,110054806876
323,110046455304
324,110063890990
325,110070161740
326,110058254482
327,110018184052
328,110071815097
329,110006027405
330,110001387204
331,110069456074
332,110014451814
333,110069075128
334,110028246967
335,110033430794
336,110038694758
337,110032573677
338,110070098132
339,110005640770
340,110070411417
341,110071804660
342,110066276185
343,110072131932
344,110040303114
345,110017090592
346,110024296457
347,110070226037
348,110039249444
349,110003380083
350,110006638941
351,110071236331
352,110071659048
353,110008277328
354,110024359629
355,110070414056
356,110056183776
357,110014161227
358,110058405541
359,110039434957
360,110003894331
361,110035340538
362,110046549856
363,110055809594
364,110003590800
365,110003072745
366,110040285615
367,110045531484
368,110019785981
369,110068289827
370,110018157910
371,110013674746
372,110072076452
373,110070667585
374,110022465465
375,110071786133
376,110011625394
377,110071232679
378,110040237026
379,110066495545
380,110070100586
381,110023911169
382,110070044306
383,110032060908
384,110005750286
385,110070231290
386,110070149523
387,110056190492
388,110045835245
389,110071781594
390,110072114393
391,110019909964
392,110056060275
393,110044579809
394,110042134696
395,110070050157
396,110070413007
397,110014979032
398,110066971147
399,110041372831
400,110070664479
401,110070624430
402,110016777219
403,110055304923
404,110071287064
405,110036649945
406,110044160038
407,110070340834
408,110045730802
409,110045181799
410,110072150343
411,110017470477
412,110040495130
413,110071176353
414,110056048441
415,110045248264
416,110071943482
417,110019472881
418,110012576854
419,110043470231
420,110070289585
421,110031958264
422,110006008792
423,110020089081
424,110071444529
425,110034634876
426,110071488929
427,110021491090
428,110034593615
429,110011001316
430,110022900770
431,110006475377
432,110071903172
433,110003322672
434,110069048863
435,110065358204
436,110040936075
437,110070465368
438,110071516016
439,110020548157
440,110057015723
441,110009288859
442,110071922595
443,110070191573
444,110064265708
445,110009987862
446,110044681387
447,110065411307
448,110071976646
449,110036123192
450,110071812642
451,110071863870
452,110031956818
453,110058420365
454,110043692821
455,110044659269
456,110071435821
457,110020291389
458,110070883756
459,110018778946
460,110071959306
461,110068980133
462,110066652722
463,110036190644
464,110030423398
465,110071272749
466,110071037105
467,110025049873
468,110068521317
469,110010148580
470,110072165796
471,110071319648
472,110032531570
473,110007784184
474,110060301338
475,110065663044
476,110034361571
477,110016866783
478,110071884088
479,110014392647
480,110071783409
481,110011417485
482,110054081079
483,110071865283
484,110010322748
485,110068533206
486,110041090716
487,110055831266
488,110066230484
489,110071180486
490,110014212761
491,110068809873
492,110054195072
493,110045831953
494,110019905753
495,110021348692
496,110065115208
497,110070381452
498,110068031588
499,110063931606
500,110041210775
501,110031741131
502,110002245981
503,110070668051
504,110024599521
505,110027379192
506,110072124389
507,110070120689
508,110071971167
509,110070043205
510,110068636088
511,110070911189
512,110071722443
513,110072071361
514,110032942234
515,110001688497
516,110068619285
517,110070541493
518,110070220705
519,110070329267
520,110044440628
521,110070465022
522,110065163600
523,110041033949
524,110070225540
525,110016742006
526,110031943244
527,110001185299
528,110001212241
529,110070431288
530,110055785921
531,110055214959
532,110071336554
533,110064270033
534,110067642705
535,110006708116
536,110071726234
537,110070399640
538,110028223410
539,110070340260
540,110066728125
541,110040855562
542,110071482940
543,110064953475
544,110045766541
545,110070222354
546,110071279087
547,110072149896
548,110029401760
549,110030792818
550,110006160812
551,110045155185
552,110068060902
553,110045919333
554,110019129977
555,110072132004
556,110020915919
557,110001606003
558,110071427700
559,110070041846
560,110032358641
561,110054250010
562,110017988338
563,110021681991
564,110067675554
565,110072147942
566,110068399753
567,110071911291
568,110038381587
569,110071946895
570,110071070129
571,110039166130
572,110030584776
573,110002654280
574,110066982279
575,110071999787
576,110019516068
577,110070368388
578,110064563547
579,110014110675
580,110071863083
581,110032603564
582,110071938793
583,110070422247
584,110019182043
585,110068343607
586,110067856243
587,110069445933
588,110039432986
589,110071922157
590,110070799648
591,110004507374
592,110071453957
593,110068138660
594,110019557246
595,110070307378
596,110071912630
597,110066677536
598,110009583842
599,110020837068
600,110040264772
601,110014459665
602,110071719962
603,110024836025
604,110001241415
605,110002914605
606,110068284966
607,110018750234
608,110034837425
609,110070863660
610,110070101210
611,110004641576
612,110055720402
613,110071947867
614,110003617872
615,110070456261
616,110068143235
617,110015463684
618,110005277529
619,110069514635
620,110070901971
621,110065428497
622,110058837157
623,110067703596
624,110070127262
625,110045071319
626,110039352456
627,110071885679
628,110070551483
629,110018288752
630,110025330425
631,110032464571
632,110054239365
633,110070550667
634,110041882558
635,110019142088
636,110000377574
637,110070270889
638,110072124500
639,110070460153
640,110022294355
641,110012177296
642,110016917586
643,110009651055
644,110064468400
645,110011719970
646,110018686126
647,110071922008
648,110070332822
649,110070305285
650,110040252277
651,110054137858
652,110067569615
653,110034599879
654,110017133653
655,110027957557
656,110070420472
657,110070462844
658,110030649118
659,110007435418
660,110014294183
661,110072121898
662,110038908858
663,110002722545
664,110009271607
665,110065628681
666,110037379413
667,110056253799
668,110070406985
669,110070559613
670,110002098104
671,110063645471
672,110059834103
673,110021804252
674,110006002618
675,110066165508
676,110071932108
677,110012254504
678,110070363688
679,110070253942
680,110012343632
681,110043908732
682,110011485286
683,110041447636
684,110071772723
685,110020963965
686,110071149560
687,110069080327
688,110024981233
689,110070127379
690,110063761594
691,110070361571
692,110068958408
693,110071447529
694,110065196193
695,110006203465
696,110032553234
697,110002761850
698,110070483823
699,110070794982
700,110022530983
701,110018426023
702,110070863707
703,110066492085
704,110039462854
705,110031888848
706,110067822262
707,110017380742
708,110055965898
709,110070256969
710,110055643157
711,110030417564
712,110030641820
713,110011449735
714,110071660300
715,110029658252
716,110059687352
717,110072144563
718,110064556948
719,110071513558
720,110072139097
721,110029422104
722,110006022339
723,110070104498
724,110054301885
725,110016622298
726,110071803526
727,110007936582
728,110032419942
729,110040628719
730,110068380022
731,110001310689
732,110070817869
733,110002045199
734,110036355299
735,110071214533
736,110039154072
737,110032344568
738,110034266210
739,110005491048
740,110040102279
741,110071101964
742,110071102746
743,110055135054
744,110070157748
745,110055646804
746,110071154826
747,110070483541
748,110070519732
749,110004320878
750,110005481246
751,110030635837
752,110025045840
753,110070419606
754,110070151861
755,110018246619
756,110006389595
757,110022832229
758,110012550346
759,110055197674
760,110029635205
761,110072147281
762,110070733562
763,110014440140
764,110043325737
765,110040131292
766,110034672441
767,110040192966
768,110044386376
769,110014088094
770,110023148627
771,110072104637
772,110067989797
773,110071093709
774,110015524805
775,110009565005
776,110068458626
777,110070063372
778,110046146470
779,110055287942
780,110016888956
781,110031624375
782,110070372220
783,110037804999
784,110069180790
785,110009699978
786,110072132364
787,110039230089
788,110071347364
789,110067711140
790,110070616401
791,110008514866
792,110001206445
793,110070510749
794,110038002336
795,110010594650
796,110040672910
797,110071360046
798,110040066950
799,110045849864
800,110020975462
801,110070284918
802,110028030360
803,110046561582
804,110070527236
805,110058377563
806,110042331241
807,110013987560
808,110071158510
809,110067125195
810,110068810077
811,110040263050
812,110070277572
813,110039226272
814,110068403212
815,110067037129
816,110044180276
817,110036297389
818,110032225795
819,110070169506
820,110071323505
821,110072112570
822,110045845760
823,110019941232
824,110070018922
825,110070928049
826,110045032344
827,110031955089
828,110032094677
829,110005612925
830,110043230642
831,110007989775
832,110056435424
833,110064966390
834,110010320759
835,110033003773
836,110036297744
837,110055447663
838,110067784829
839,110065452076
840,110040198719
841,110071950343
842,110065548232
843,110055820116
844,110066803882
845,110032306118
846,110018244880
847,110029653685
848,110070455464
849,110001183610
850,110070331699
851,110065645010
852,110059717123
853,110019706594
854,110066772816
855,110071777027
856,110058832759
857,110032295594
858,110029596747
859,110070333756
860,110015480594
861,110070688133
862,110065558104
863,110001798476
864,110071813104
865,110039460419
866,110044796003
867,110070393996
868,110046111453
869,110068232406
870,110043961175
871,110068949927
872,110033124303
873,110012020099
874,110065740050
875,110041316572
876,110070486612
877,110008289565
878,110032372929
879,110014137308
880,110070122178
881,110001717385
882,110062864468
883,110018705285
884,110013041449
885,110055599516
886,110070216948
887,110071160248
888,110042896694
889,110031830071
890,110059726916
891,110018440187
892,110022763437
893,110009874038
894,110049451829
895,110071286960
896,110071295557
897,110003696199
898,110025009498
899,110041386504
900,110002700676
901,110018428307
902,110064021721
903,110066067124
904,110057007224
905,110066490489
906,110070032100
907,110070834457
908,110070334086
909,110071640764
910,110072073741
911,110020948475
912,110031895830
913,110055889418
914,110012554985
915,110067843007
916,110065020550
917,110070150632
918,110019668750
919,110025939288
920,110071979300
921,110016678754
922,110046518657
923,110039154045
924,110032746580
925,110055594682
926,110019026613
927,110071193213
928,110072100770
929,110040483474
930,110045301115
931,110045370754
932,110057093112
933,110071767630
934,110070609646
935,110068481805
936,110041588957
937,110070129749
938,110003262406
939,110071397729
940,110044415905
941,110071958359
942,110003740195
943,110071986722
944,110002277241
945,110015453702
946,110046419513
947,110006345669
948,110015633073
949,110071862619
950,110017605340
951,110019340202
952,110045828903
953,110049636382
954,110055981451
955,110006588139
956,110037536440
957,110069658695
958,110070106800
959,110055525445
960,110031771250
961,110035628158
962,110031811421
963,110071375324
964,110019498471
965,110018769965
966,110070664911
967,110020261125
968,110059840542
969,110071241265
970,110001512550
971,110070044208
972,110070716510
973,110046440632
974,110069446308
975,110070239011
976,110071149438
977,110001024622
978,110071955410
979,110017059010
980,110002752539
981,110010742599
982,110070061004
983,110070919433
984,110041053926
985,110001637845
986,110017991235
987,110012648448
988,110014670917
989,110055040851
990,110071362829
991,110071673967
992,110070668555
993,110013629207
994,110001772644
995,110046587760
996,110054868078
997,110068830929
998,110071279428
999,110037131859
1000,110063045841
1001,110009983152
1002,110019412660
1003,110046281572
1004,110027230404
1005,110040674197
1006,110057031509
1007,110015520765
1008,110002270015
1009,110069229846
1010,110012574632
1011,110070126668
1012,110003967486
1013,110002246935
1014,110044579319
1015,110004668645
1016,110068336214
1017,110040148505
1018,110070588206
1019,110037082171
1020,110055970061
1021,110066771274
1022,110070334938
1023,110014314296
1024,110028048397
1025,110009871656
1026,110071074421
1027,110034986264
1028,110071494085
1029,110070673161
1030,110058364755
1031,110071998203
1032,110063079010
1033,110055103454
1034,110031964603
1035,110071091632
1036,110041221193
1037,110028230509
1038,110002137571
1039,110032608435
1040,110070072637
1041,110070638415
1042,110003707187
1043,110063057908
1044,110070118882
1045,110070409324
1046,110051417551
1047,110030596683
1048,110001826221
1049,110002474732
1050,110071071324
1051,110015402786
1052,110068859177
1053,110071901546
1054,110040375064
1055,110020976559
1056,110045262782
1057,110001755182
1058,110015629818
1059,110004084687
1060,110070011291
1061,110071926165
1062,110036318712
1063,110070790554
1064,110064624125
1065,110041886518
1066,110015583616
1067,110000530159
1068,110031980854
1069,110070444399
1070,110063816624
1071,110032457963
1072,110017009155
1073,110043320171
1074,110071933286
1075,110012116879
1076,110051657756
1077,110010393984
1078,110030792408
1079,110056110391
1080,110065657364
1081,110070502793
1082,110070263267
1083,110070027629
1084,110043712667
1085,110033469725
1086,110070129358
1087,110071471370
1088,110013073949
1089,110031735585
1090,110024344048
1091,110028017606
1092,110056467620
1093,110069395283
1094,110064954394
1095,110017424713
1096,110054377795
1097,110070699775
1098,110032432534
1099,110006220044
1100,110046317320
1101,110018917172
1102,110059735345
1103,110070443094
1104,110070644010
1105,110008420510
1106,110009651554
1107,110038328636
1108,110068665117
1109,110044275913
1110,110070489185
1111,110045147658
1112,110070549248
1113,110071248476
1114,110037877599
1115,110071669154
1116,110054103331
1117,110071986709
1118,110070250220
1119,110071880313
1120,110043896013
1121,110071764480
1122,110070310591
1123,110029406177
1124,110038209426
1125,110070521775
1126,110070415457
1127,110068827684
1128,110035031845
1129,110012273716
1130,110017142527
1131,110002221890
1132,110070868743
1133,110066831478
1134,110041490204
1135,110070606023
1136,110031693889
1137,110071473272
1138,110069494452
1139,110039224782
1140,110019159364
1141,110014095228
1142,110006267486
1143,110071864582
1144,110027377577
1145,110071414182
1146,110071339189
1147,110070046586
1148,110008517122
1149,110030618543
1150,110004578181
1151,110072082472
1152,110009528421
1153,110055649954
1154,110018826458
1155,110071916535
1156,110070273261
1157,110014389205
1158,110029611622
1159,110071337226
1160,110062601652
1161,110024231099
1162,110065023405
1163,110016635694
1164,110070127882
1165,110070356345
1166,110066353145
1167,110070044117
1168,110016968183
1169,110070441553
1170,110072137480
1171,110065595332
1172,110045030603
1173,110070330898
1174,110067611098
1175,110020503524
1176,110071240632
1177,110072043998
1178,110029659572
1179,110030656252
1180,110071394201
1181,110070241070
1182,110003273476
1183,110043618546
1184,110033140955
1185,110044191344
1186,110040243046
1187,110070871426
1188,110009282212
1189,110070425947
1190,110019323196
1191,110002908042
1192,110016623322
1193,110045988865
1194,110071099895
1195,110019219095
1196,110010766661
1197,110071514118
1198,110011738469
1199,110066473792
1200,110069999748
1201,110033889969
1202,110069018440
1203,110036361638
1204,110070090094
1205,110009295002
1206,110044521354
1207,110055437157
1208,110070467328
1209,110018758094
1210,110015420187
1211,110016963295
1212,110070575440
1213,110017950724
1214,110004422376
1215,110068240549
1216,110041500541
1217,110020503711
1218,110019026178
1219,110019635643
1220,110037140572
1221,110067531433
1222,110072099129
1223,110024273846
1224,110070546851
1225,110037197075
1226,110022677904
1227,110019836454
1228,110035279908
1229,110070388236
1230,110011170133
1231,110070673668
1232,110058231202
1233,110017863766
1234,110017534701
1235,110065984965
1236,110061286497
1237,110012864043
1238,110032042581
1239,110003456359
1240,110002876120
1241,110041347405
1242,110024381792
1243,110017874601
1244,110018365696
1245,110032190821
1246,110037278978
1247,110015397131
1248,110070028892
1249,110043215213
1250,110055965086
1251,110033232295
1252,110045107656
1253,110061522053
1254,110065468764
1255,110002870581
1256,110044916883
1257,110057575191
1258,110035112455
1259,110014153129
1260,110041261540
1261,110070165222
1262,110070035531
1263,110003324395
1264,110071984854
1265,110018263877
1266,110070206846
1267,110024280204
1268,110070456153
1269,110009873949
1270,110031789606
1271,110031960206
1272,110067674038
1273,110070362757
1274,110014158847
1275,110067848663
1276,110010475253
1277,110071727056
1278,110030641456
1279,110032552770
1280,110065511841
1281,110070344631
1282,110065091867
1283,110066233276
1284,110065029659
1285,110064258324
1286,110006327180
1287,110029621434
1288,110070539616
1289,110063035709
1290,110065771702
1291,110030735220
1292,110009695918
1293,110055135018
1294,110045585853
1295,110029507335
1296,110065381054
1297,110013723426
1298,110054884112
1299,110071783349
1300,110070288677
1301,110029973438
1302,110031598741
1303,110024328306
1304,110065692600
1305,110068995403
1306,110032005158
1307,110024867036
1308,110069174324
1309,110045015014
1310,110014219158
1311,110070819384
1312,110046096666
1313,110019218684
1314,110056137773
1315,110067864877
1316,110022662983
1317,110055768076
1318,110019091542
1319,110069199600
1320,110066489286
1321,110065575489
1322,110071701351
1323,110036312843
1324,110054097428
1325,110058436143
1326,110012684201
1327,110070689002
1328,110071953076
1329,110041536380
1330,110006770280
1331,110032388413
1332,110056158116
1333,110070351531
1334,110004683085
1335,110042259542
1336,110071720598
1337,110023016065
1338,110070704647
1339,110033751401
1340,110068809365
1341,110012017744
1342,110045794663
1343,110070035896
1344,110055545931
1345,110002289782
1346,110070122622
1347,110030349308
1348,110071979485
1349,110058928193
1350,110058803497
1351,110004791823
1352,110070377137
1353,110019592289
1354,110044484215
1355,110006802166
1356,110070449099
1357,110068765143
1358,110011591759
1359,110070298373
1360,110002843816
1361,110038431337
1362,110043430212
1363,110009688221
1364,110061012283
1365,110058710426
1366,110029611524
1367,110068546755
1368,110056952588
1369,110056409916
1370,110070711473
1371,110034246938
1372,110034234317
1373,110055524222
1374,110019421641
1375,110011177519
1376,110041911349
1377,110007380351
1378,110070794216
1379,110071928351
1380,110071749514
1381,110005263071
1382,110019298632
1383,110018307170
1384,110014262216
1385,110070867612
1386,110032641639
1387,110070242520
1388,110024340024
1389,110034776213
1390,110054899277
1391,110067813478
1392,110068342350
1393,110069697938
1394,110059693130
1395,110071784800
1396,110070306036
1397,110066057796
1398,110068925417
1399,110015482770
1400,110033127122
1401,110017309198
1402,110066196798
1403,110071159184
1404,110019521631
1405,110003403870
1406,110054362809
1407,110016884932
1408,110041720992
1409,110071962631
1410,110071322133
1411,110032447494
1412,110071159105
1413,110070666832
1414,110028855111
1415,110072077730
1416,110024376995
1417,110069402792
1418,110045094214
1419,110024370278
1420,110014177130
1421,110070592502
1422,110031991744
1423,110068297355
1424,110071866840
1425,110070238686
1426,110014426996
1427,110002149835
1428,110057140785
1429,110018327817
1430,110040889786
1431,110070536823
1432,110019326255
1433,110070166088
1434,110039559545
1435,110018320949
1436,110030608368
1437,110063251742
1438,110020832036
1439,110070716236
1440,110043408773
1441,110071950977
1442,110037205850
1443,110046375775
1444,110071159852
1445,110066520768
1446,110004296342
1447,110011976978
1448,110063786522
1449,110041315911
1450,110068116256
1451,110065358810
1452,110031931364
1453,110070335977
1454,110071311962
1455,110030616171
1456,110020830252
1457,110008294522
1458,110028035999
1459,110021957131
1460,110002884825
1461,110061064903
1462,110058245162
1463,110044136333
1464,110018592977
1465,110056320020
1466,110070583241
1467,110009541479
1468,110037197538
1469,110064315977
1470,110019664754
1471,110019160058
1472,110009867634
1473,110055666328
1474,110017329951
1475,110070706119
1476,110071377857
1477,110040066040
1478,110070927597
1479,110011532591
1480,110044936273
1481,110065118731
1482,110070702223
1483,110066268158
1484,110002879644
1485,110006566199
1486,110033722032
1487,110020754575
1488,110031759755
1489,110058782919
1490,110070340917
1491,110054273086
1492,110027992484
1493,110069063596
1494,110013552093
1495,110068693239
1496,110070510005
1497,110072108008
1498,110072084000
1499,110015430336
1500,110014209070
1501,110018453261
1502,110019281187
1503,110043709387
1504,110006240059
1505,110070207078
1506,110001797663
1507,110038753541
1508,110008838277
1509,110068259459
1510,110013652430
1511,110071938947
1512,110022784147
1513,110034856886
1514,110041885029
1515,110068833686
1516,110056290366
1517,110044839244
1518,110018413607
1519,110034917909
1520,110034434477
1521,110001802657
1522,110057080698
1523,110065766371
1524,110070832673
1525,110066484218
1526,110033788006
1527,110040075986
1528,110045281404
1529,110039673715
1530,110071660219
1531,110072074377
1532,110009927008
1533,110071907839
1534,110068900103
1535,110008565908
1536,110064441545
1537,110066749914
1538,110071928311
1539,110010912842
1540,110072164161
1541,110014409817
1542,110011950031
1543,110070306386
1544,110032174180
1545,110054581378
1546,110065033029
1547,110067924535
1548,110041042993
1549,110029633298
1550,110016959898
1551,110019603473
1552,110006042727
1553,110031892539
1554,110070449848
1555,110040254275
1556,110022566105
1557,110069087614
1558,110068606510
1559,110002839616
1560,110010303359
1561,110055671009
1562,110070254574
1563,110008487529
1564,110055740587
1565,110069701424
1566,110071852523
1567,110046402424
1568,110002895868
1569,110041636094
1570,110032355270
1571,110069068396
1572,110071006397
1573,110006632849
1574,110019874108
1575,110003367892
1576,110045136991
1577,110039490654
1578,110009112110
1579,110064185279
1580,110063787335
1581,110034430453
1582,110054540190
1583,110070351268
1584,110071852606
1585,110038422016
1586,110007165272
1587,110070445503
1588,110040075931
1589,110071342547
1590,110071444988
1591,110043521953
1592,110019700590
1593,110061948291
1594,110065917761
1595,110064819638
1596,110070189430
1597,110017601139
1598,110033973289
1599,110070799706
1600,110032134287
1601,110068800088
1602,110070352182
1603,110070260132
1604,110036226624
1605,110070046375
1606,110032376836
1607,110044528277
1608,110003071158
1609,110035661520
1610,110015671441
1611,110071439465
1612,110065741059
1613,110066536706
1614,110051901787
1615,110070349819
1616,110043383157
1617,110002778799
1618,110001507664
1619,110005311153
1620,110042794205
1621,110071427405
1622,110030927521
1623,110071179290
1624,110055609756
1625,110020941329
1626,110032744911
1627,110071096329
1628,110071816563
1629,110070611748
1630,110011108425
1631,110019823011
1632,110054246909
1633,110031008736
1634,110019244441
1635,110033384718
1636,110071962077
1637,110033195539
1638,110029651188
1639,110006995813
1640,110049640000
1641,110070535230
1642,110003479762
1643,110014228497
1644,110028110265
1645,110071923996
1646,110070488157
1647,110014221118
1648,110071178321
1649,110032187103
1650,110014891420
1651,110071140825
1652,110002703049
1653,110070615253
1654,110068063366
1655,110038484351
1656,110070061969
1657,110054489193
1658,110005589808
1659,110070666646
1660,110063811923
1661,110070373856
1662,110043555827
1663,110071322406
1664,110012139426
1665,110070884178
1666,110065048442
1667,110071011940
1668,110071203750
1669,110002748091
1670,110065396324
1671,110065352898
1672,110044598389
1673,110008820598
1674,110036167251
1675,110070109001
1676,110044171954
1677,110041039836
1678,110066568333
1679,110020088750
1680,110025000184
1681,110070090909
1682,110011758963
1683,110070039752
1684,110071222191
1685,110071895121
1686,110070133014
1687,110038434003
1688,110071032134
1689,110031377551
1690,110071979685
1691,110038028513
1692,110057289937
1693,110040418303
1694,110067603604
1695,110019388759
1696,110070409612
1697,110071131807
1698,110016988125
1699,110032428530
1700,110070036562
1701,110043609690
1702,110032614277
1703,110072016304
1704,110031837458
1705,110064153311
1706,110044172793
1707,110017509677
1708,110041735646
1709,110066310968
1710,110071202120
1711,110055312665
1712,110051253601
1713,110071200854
1714,110006680644
1715,110003289049
1716,110068835513
1717,110003127526
1718,110016859416
1719,110011916070
1720,110038260770
1721,110037163805
1722,110070941944
1723,110001123999
1724,110070479502
1725,110071367532
1726,110036275606
1727,110065768618
1728,110018713347
1729,110064982844
1730,110071159734
1731,110065011310
1732,110039315130
1733,110071203249
1734,110069027984
1735,110034806967
1736,110024275620
1737,110038714567
1738,110041217117
1739,110071960211
1740,110031849089
1741,110010224319
1742,110001953208
1743,110066168729
1744,110070176857
1745,110070415390
1746,110064472994
1747,110055684521
1748,110062848628
1749,110070699092
1750,110043266079
1751,110003489859
1752,110006281567
1753,110071847691
1754,110066372455
1755,110060717979
1756,110043370651
1757,110060106807
1758,110070245864
1759,110045013864
1760,110029619713
1761,110055788964
1762,110068499324
1763,110065896267
1764,110045073576
1765,110070481551
1766,110038019738
1767,110038344495
1768,110055766933
1769,110065093035
1770,110032440188
1771,110030671235
1772,110015404490
1773,110065926519
1774,110055340643
1775,110029968685
1776,110045259983
1777,110054369394
1778,110002637736
1779,110071453960
1780,110024935908
1781,110041474071
1782,110034507647
1783,110070400801
1784,110045266092
1785,110040301036
1786,110071710245
1787,110069163513
1788,110023141955
1789,110065949647
1790,110070585834
1791,110056091376
1792,110030634874
1793,110059919049
1794,110035718596
1795,110001373317
1796,110020919363
1797,110065855863
1798,110014435655
1799,110046414858
1800,110015420347
1801,110020792276
1802,110000556229
1803,110039232899
1804,110024342987
1805,110066592388
1806,110070567198
1807,110001441510
1808,110014427076
1809,110070397888
1810,110071426706
1811,110006374985
1812,110010604809
1813,110023162717
1814,110065619147
1815,110030535605
1816,110043621738
1817,110071881156
1818,110063841972
1819,110032266839
1820,110071825459
1821,110008165145
1822,110072083043
1823,110050933950
1824,110044140523
1825,110068070839
1826,110031769423
1827,110060013863
1828,110006310848
1829,110033473809
1830,110030699055
1831,110010909339
1832,110070891931
1833,110070426433
1834,110065582505
1835,110036357297
1836,110071642852
1837,110069189158
1838,110071204570
1839,110071645738
1840,110037876974
1841,110070159881
1842,110007380299
1843,110002612138
1844,110018402744
1845,110019424577
1846,110045199432
1847,110071949795
1848,110008792976
1849,110062877800
1850,110014288886
1851,110065191125
1852,110066666735
1853,110066791243
1854,110011770547
1855,110066090946
1856,110028164162
1857,110019678311
1858,110005902746
1859,110014212342
1860,110019837863
1861,110072081541
1862,110065134278
1863,110071496258
1864,110070702136
1865,110031822446
1866,110024310495
1867,110009161110
1868,110034218415
1869,110039116220
1870,110000358158
1871,110072113585
